Timestamp,Capital,Total_Loss
2025-03-16 21:12:11,999.40622542961,-0.593774570389942
2025-03-16 21:12:32,998.9744932148618,-1.0255067851381197
2025-03-16 21:12:42,997.5966601661297,-2.4033398338701946
